"","id","concept","variant","corpus","year","text","lect","cluster"
"111","报章/Na/ZBN_CMN_20030612_wpr/7855","newspaper_06267145-n","报章","ZBN",2003,"赛事 奖金 皆 为 10万 元 。 配合<br>本地 华文 <b>报章</b> 《 联合<br>早报 》 的 80 周年 纪念 ， “","SG",3
"112","报章/Na/ZBN_CMN_20030613_wpr/63533","newspaper_06267145-n","报章","ZBN",2003,"右腿 的 手术 ， 终身 以 义肢 代步<br>。 法国 <b>报章</b> 报道 ， 纪尧姆<br>共动过 17 次 手术 ， 于 第四","SG",2
"113","报章/Na/ZBN_CMN_20030615_wpr/17533","newspaper_06267145-n","报章","ZBN",2003,"积蓄 ， 不 怕 婚后 工作 大减 ！ 据<br>韩国 <b>报章</b> 《 Goodday<br>》 报道 ， 李秉宪 最近 对 好友 表示","SG",3
"114","报章/Na/ZBN_CMN_20030615_wpr/60969","newspaper_06267145-n","报章","ZBN",2003,"中华 开发 的 控制权 一 事 态度 暧<br>昧 。 <b>报章</b> 上 周 引述<br>总统府 幕僚 的 话说 ， 总统 陈水扁","SG",4
"115","报章/Na/ZBN_CMN_20030617_wpr/68564","newspaper_06267145-n","报章","ZBN",2003,"的 颁奖 晚宴 上 宣布 。 手机 预告<br>天气 除 <b>报章</b> 、 官方 网站<br>或 气象署 热线 外 ， 公众 也","SG",4
"116","报章/Na/ZBN_CMN_20030619_wpr/36293","newspaper_06267145-n","报章","ZBN",2003,"相对 公开 地 发 表 不同 的 意见 ，<br>当 <b>报章</b> 杂志 可以 公开<br>赞扬 一 个 刚 被 高级 官员","SG",3
"117","报章/Na/ZBN_CMN_20030621_wpr/20672","newspaper_06267145-n","报章","ZBN",2003,"和 石板 盖住 洞口 。 第二 天 ， 嫌犯<br>阅读 <b>报章</b> ， 获知 案件<br>已经 被 揭发 ， 在 心虚 之下","SG",3
"118","报章/Na/ZBN_CMN_20030623_wpr/58595","newspaper_06267145-n","报章","ZBN",2003,"于是 ， 马哈迪 在 巫统 大会 举行 之前<br>接受 马来文 <b>报章</b> 《 马来西亚<br>前锋 报 》 专访 时 ， 表示 担心","SG",3
"119","报章/Na/ZBN_CMN_20030623_wpr/65074","newspaper_06267145-n","报章","ZBN",2003,"就业 职位 和 培 训 名额 。 香港 各<br>大 <b>报章</b> 在 社论 中 不约而同<br>地 提出 ， 政府 无法 独力","SG",4
"120","报章/Na/ZBN_CMN_20030628_wpr/31355","newspaper_06267145-n","报章","ZBN",2003,"残骸 后 ， 西班牙 恫言 拘捕 打捞 人员<br>。 西班牙 <b>报章</b> 更 把 这<br>起 纷争 与 19世纪 初 的 “","SG",4
"121","报章/Na/ZBN_CMN_20030628_wpr/33407","newspaper_06267145-n","报章","ZBN",2003,"夫 。 该 报 没有 说明 详情 。 一<br>家 <b>报章</b> 前天 报道 ， 在<br>麦加 落网 的 这 三 人","SG",2
"122","报章/Na/ZBN_CMN_20030629_wpr/45068","newspaper_06267145-n","报章","ZBN",2003,"释放翁山 淑枝 之 事 作出 的 反应 。<br>两 家 <b>报章</b> 的 评论 说<br>： “ 有关 全国 民主 联盟 和","SG",4
"123","报章/Na/ZBN_CMN_20030630_wpr/37759","newspaper_06267145-n","报章","ZBN",2003,"谈判 美 前 代表 ： （ 东京 法新电<br>） 日本 <b>报章</b> 报道 ， 朝鲜<br>拥有 足够 制造 6 到 10 枚","SG",2
"124","报章/Na/ZBN_CMN_20030701_wpr/15266","newspaper_06267145-n","报章","ZBN",2003,"切尔西 的 荷兰 射脚 哈塞尔班克 asselbaink<br>） 。 根据 英国 <b>报章</b> 报道<br>， 切尔西 准备 在 不 收取 任何 转会费<br>的","SG",2
"125","报章/Na/ZBN_CMN_20030701_wpr/19462","newspaper_06267145-n","报章","ZBN",2003,"不 写出来 ， 我们 也 知道 是 谁 。<br>在 <b>报章</b> 报道 这些 事件<br>之前 ， 我们 就 听说 过 他","SG",2
"126","报章/Na/ZBN_CMN_20030701_wpr/2661","newspaper_06267145-n","报章","ZBN",2003,"宣告 破产 ， 但 在 电视 声称 有意<br>东山再起 ， <b>报章</b> 上 也<br>有 人 为 她 打 气 …… 以前","SG",4
"127","报章/Na/ZBN_CMN_20030702_wpr/20091","newspaper_06267145-n","报章","ZBN",2003,"的 不幸 。 公园局 营运署 署长 梁志超<br>博士 在 回答 <b>报章</b> 的 询问<br>时 说 ， 公园局 了解 越来越 多 公众","SG",4
"128","报章/Na/ZBN_CMN_20030704_wpr/1880","newspaper_06267145-n","报章","ZBN",2003,"Robbie 与 妮歌 均 极力 否认 拍拖<br>。 据 英国 <b>报章</b> 报道 ，<br>Robbie 的 前 同居 死 党 谈到<br>自己","SG",2
"129","报章/Na/ZBN_CMN_20030704_wpr/54568","newspaper_06267145-n","报章","ZBN",2003,"无法 接受 的 冒犯 ” 。 不过 ， 意大利<br>主要 <b>报章</b> 昨天 却 炮轰<br>总理 的 言论 。 米兰 《 晚","SG",4
"130","报章/Na/ZBN_CMN_20030704_wpr/70094","newspaper_06267145-n","报章","ZBN",2003,"的 其他 广告 也 可以 在 电台 听到<br>， 在 <b>报章</b> 、 布 条 、<br>巴士 和 德士 上 看到 。","SG",4
"131","报章/Na/ZBN_CMN_20030705_wpr/17048","newspaper_06267145-n","报章","ZBN",2003,"没有 教课 了 。 阿嫂 说 ： “ 我们<br>知道 <b>报章</b> 所 报道 的 歌唱<br>情郎 是 谁 ， 突然 接到","SG",2
"132","报章/Na/ZBN_CMN_20030705_wpr/20008","newspaper_06267145-n","报章","ZBN",2003,"仇家 一 个 教训 ， 甚至 拔掉 眼中钉<br>。 马国 <b>报章</b> 报道 ， 马国<br>近来 出现 “ 替 人 报仇 ”","SG",4
"133","报章/Na/ZBN_CMN_20030706_wpr/40506","newspaper_06267145-n","报章","ZBN",2003,"胜利 未 获 军人 政 府 承认 。 缅甸<br>官方 <b>报章</b> 昨天 发表 抨击<br>翁山淑枝 的 评论 时 ， 也 刊载","SG",4
"134","报章/Na/ZBN_CMN_20030706_wpr/71598","newspaper_06267145-n","报章","ZBN",2003,"外 都 是 谦谦君子 ， 乐善好施 ， 形象<br>高大 。 <b>报章</b> 介绍 嘉芙莲赫本<br>生平 事迹 ， 提到 她 1967年 凭<br>《","SG",3
"135","报章/Na/ZBN_CMN_20030707_wpr/16518","newspaper_06267145-n","报章","ZBN",2003,"如 预期 成绩 的 主因 之 一 。 据<br>英国 <b>报章</b> 《 DailyMail<br>》 报道 ， 狄美 搭上 艾斯顿 纯属 宣","SG",3
"136","报章/Na/ZBN_CMN_20030707_wpr/34495","newspaper_06267145-n","报章","ZBN",2003,"会 开始 往 复苏 的 路 上 攀升 ，<br>作为 <b>报章</b> 投资 的 黄金<br>则 会 失去 其 魅力 。 因此","SG",4
"137","报章/Na/ZBN_CMN_20030708_wpr/2003","newspaper_06267145-n","报章","ZBN",2003,"另 一 个 不幸 溺毙 。 援 人 协会<br>通过 <b>报章</b> 劝 请 公众 ，<br>以后 遇到 类似 状况 时 ，","SG",4
"138","报章/Na/ZBN_CMN_20030708_wpr/50363","newspaper_06267145-n","报章","ZBN",2003,"可 能 转 会 到 布莱克本 （ Blackburn<br>） 。 <b>报章</b> 报道 说 ，<br>利物浦队 已 同意 付 600万 英镑 （","SG",2
"139","报章/Na/ZBN_CMN_20030709_wpr/34135","newspaper_06267145-n","报章","ZBN",2003,"制作 了 许多 节目 ， 介绍 这 对 姐妹<br>。 <b>报章</b> 也 拨出 许多 版位<br>， 连篇累牍 报道 手术 进行 的","SG",2
"140","报章/Na/ZBN_CMN_20030710_wpr/38936","newspaper_06267145-n","报章","ZBN",2003,"名 涉案 官员 也 获 “ 平反 ” 。<br>中国 <b>报章</b> 的 报道 ， 面对<br>突如其来 的 变故 ， 至今 已经","SG",2
"141","报章/Na/ZBN_CMN_20030712_wpr/1894","newspaper_06267145-n","报章","ZBN",2003,"更 起 画龙点睛 的 效用 。 近年 来<br>， 从 <b>报章</b> 电视 、 广告<br>宣传 、 房 外 活动 等 方面","SG",4
"142","报章/Na/ZBN_CMN_20030713_wpr/23190","newspaper_06267145-n","报章","ZBN",2003,"行为 ， 实在 令人发指 。 他 说 ：<br>“ 根据 <b>报章</b> 报道 ， 受害<br>老妇 到 了 88 岁 风烛残年 ，","SG",2
"143","报章/Na/ZBN_CMN_20030718_wpr/27666","newspaper_06267145-n","报章","ZBN",2003,"神庙 负责人 和 男友 的 陪同 下 ，<br>到 马国 <b>报章</b> 《 光明日报<br>》 的 新山 办事处 ， 讲述 被 幽灵","SG",4
"144","报章/Na/ZBN_CMN_20030718_wpr/78190","newspaper_06267145-n","报章","ZBN",2003,"的 本质 。 最 高兴 的 应该 是 马国<br>的 <b>报章</b> 了 ， 无端 端天降<br>“ 横财 ” ， 多 了","SG",4
"145","报章/Na/ZBN_CMN_20030718_wpr/94257","newspaper_06267145-n","报章","ZBN",2003,"来自 哪 个 国家 。 翻翻 一 整 年<br>的 <b>报章</b> ， 大 报 不 说<br>， 以 地方 和 社会","SG",4
"146","报章/Na/ZBN_CMN_20030722_wpr/30059","newspaper_06267145-n","报章","ZBN",2003,"《 马新 争议 ： 水供 谈判 真相 》<br>。 马国 <b>报章</b> 纷纷 报道<br>， 小册子 在 昨天 推出 后 ， 获得","SG",4
"147","报章/Na/ZBN_CMN_20030722_wpr/48858","newspaper_06267145-n","报章","ZBN",2003,"足够 的 停车位 让 快餐车 停泊 。 一些<br>顾客 从 <b>报章</b> 上 得知 快餐车<br>开业 ， 特地 来 支持 。 在","SG",4
"148","报章/Na/ZBN_CMN_20030723_wpr/32504","newspaper_06267145-n","报章","ZBN",2003,"元 ， 跌 0.40 元 ， 本地 最 大<br>的 <b>报章</b> 出版社 报业 控股<br>（ SPH ） 报 18.90 元 ，","SG",3
"149","报章/Na/ZBN_CMN_20030726_wpr/17092","newspaper_06267145-n","报章","ZBN",2003,"， 收 录 过去 几十 年 来 在 本地<br>华文 <b>报章</b> 上 刊登 过 的<br>80 张 精彩 照片 。 这些","SG",3
"150","报章/Na/ZBN_CMN_20030727_wpr/29590","newspaper_06267145-n","报章","ZBN",2003,"） 是 在 阅报 后 ， 才 知道 冰冰<br>向 <b>报章</b> 告发 他 。 他<br>向 马华 公共 服务 及 投诉部","SG",4
"151","报章/Na/ZBN_CMN_20030727_wpr/76149","newspaper_06267145-n","报章","ZBN",2003,"新马 水供 课题 马来西亚 政府 就 新马<br>水供 课题 在 <b>报章</b> 刊登广告<br>的 做法 ， 并 没有 在 本 地 的","SG",4
"152","报章/Na/ZBN_CMN_20030802_wpr/18468","newspaper_06267145-n","报章","ZBN",2003,"起伏 。 追 访 的 现场 媒体 ， 除了<br>本地 <b>报章</b> 记者 ， 也 有<br>远 自 香港 的 媒体 ，","SG",4
"153","报章/Na/ZBN_CMN_20030803_wpr/73270","newspaper_06267145-n","报章","ZBN",2003,"陈若仪 前晚 在 向 一 批 受 邀 的<br>中国 <b>报章</b> 编采 人员 宣布<br>这 个 全盘 扩展 方案 时 ，","SG",4
"154","报章/Na/ZBN_CMN_20030804_wpr/958","newspaper_06267145-n","报章","ZBN",2003,"职 总 应 回到 劳资 政 结合 道路 近来<br>在 <b>报章</b> 上 读到 不少 批评<br>职总 领袖 的 言论 ， 人人","SG",4
"155","报章/Na/ZBN_CMN_20030805_wpr/19187","newspaper_06267145-n","报章","ZBN",2003,"两 名 男 摊主 下手 ， 干案 手法 就<br>像 <b>报章</b> 所 报道 的 一样<br>。 这 3 名 摊主 是","SG",2
"156","报章/Na/ZBN_CMN_20030809_wpr/82912","newspaper_06267145-n","报章","ZBN",2003,"身边 并 没有 沙斯 患者 或 隔离者 ，<br>但是 通过 <b>报章</b> 、 媒体<br>的 沙斯 报 道 ， 让 她 对","SG",4
"157","报章/Na/ZBN_CMN_20030810_wpr/39935","newspaper_06267145-n","报章","ZBN",2003,"服务 ， 也 是 一 项 公益 事业 。<br>根据 <b>报章</b> 内容 向 那 位<br>初出茅庐 的 小伙子 清洗 脑袋 ，","SG",4
"158","报章/Na/ZBN_CMN_20030813_wpr/37380","newspaper_06267145-n","报章","ZBN",2003,"绑架 越南 美 后 （ 河内 法新电 ）<br>据 越南 <b>报章</b> 报道 ， 一<br>名 越南 美 后 据称 被 当地","SG",2
"159","报章/Na/ZBN_CMN_20030813_wpr/37480","newspaper_06267145-n","报章","ZBN",2003,"者 则 恫言 杀害 他们 全 家 。 根据<br>官方 <b>报章</b> 报道 ， 18<br>岁 的 美 后 被 一 群","SG",2
"160","报章/Na/ZBN_CMN_20030814_wpr/42160","newspaper_06267145-n","报章","ZBN",2003,"， 唯独 她 还 傻呼呼 空等 。 朋友<br>L 看到 <b>报章</b> 征聘 会计<br>助理 的 广告 ， 看清楚 Walk-in-interview<br>的 时间","SG",4
"161","报章/Na/ZBN_CMN_20030815_wpr/43160","newspaper_06267145-n","报章","ZBN",2003,"当 的 交易 。 他 同 韩国 的 主要<br>保守派 <b>报章</b> 关系 不 融洽<br>， 并 指 这些 报章 干扰 他","SG",4
"162","报章/Na/ZBN_CMN_20030816_wpr/23444","newspaper_06267145-n","报章","ZBN",2003,"等 看 她 上班 与 下班 ， 还 打电话<br>到 <b>报章</b> 去 ， 表示 要<br>寻找 这 名 女司仪 。 他","SG",4
"163","报章/Na/ZBN_CMN_20030819_wpr/78101","newspaper_06267145-n","报章","ZBN",2003,"已 遭 粉碎 （ 曼谷 综合 电 ） 据<br>泰国 <b>报章</b> 报道 ， 汉巴<br>里 的 五 名 亲信 仍然 在","SG",2
"164","报章/Na/ZBN_CMN_20030826_wpr/19307","newspaper_06267145-n","报章","ZBN",2003,"新明日报 》 来 阅读 时 ， 是 不 是<br>被 <b>报章</b> 上 琳琅满目 的<br>新闻 所 吸引 ？ 是否 曾 想","SG",3
"165","报章/Na/ZBN_CMN_20030829_wpr/34850","newspaper_06267145-n","报章","ZBN",2003,"会 送入 陈笃 生医院 及 传染病 中心<br>观察 。 加拿大 <b>报章</b> 报道<br>， 当局 检验 了 其中 三 名 死者 。","SG",2
"166","报章/Na/ZBN_CMN_20030831_wpr/24584","newspaper_06267145-n","报章","ZBN",2003,"最先 想出 的 点子 。 他 是 在 阅读<br>了 <b>报章</b> 关于 《 传灯 》<br>的 故事 后 ， 决定 将","SG",3
"167","报章/Na/ZBN_CMN_20030906_wpr/17643","newspaper_06267145-n","报章","ZBN",2003,"， 被 人 乘机 偷走 。 庙宇 负责人<br>隔天 通过 <b>报章</b> 说明 这<br>个 大伯公 的 背 景 ， 原来 它","SG",4
"168","报章/Na/ZBN_CMN_20030906_wpr/24167","newspaper_06267145-n","报章","ZBN",2003,"《 南洋商 报 》 与 《 星洲日报 》<br>及 各 <b>报章</b> 一起 停刊 。<br>1945 日本 投降 后 ， 《 南洋商","SG",3
"169","报章/Na/ZBN_CMN_20030906_wpr/24727","newspaper_06267145-n","报章","ZBN",2003,"1日 ， 《 星洲日报 》 遵照 1974年<br>实施 的 《 <b>报章</b> 与 印刷<br>馆法 令 》 ， 改组为 星洲日报 （ 新加坡","SG",3
"170","报章/Na/ZBN_CMN_20030906_wpr/25379","newspaper_06267145-n","报章","ZBN",2003,"编辑 工作 全面 电脑化 。 7月 15日<br>， 报业 控股 <b>报章</b> 服务<br>集团 总经理 周景锐 兼任 华文报 集团<br>总经理 。 1992","SG",3
"171","报章/Na/ZBN_CMN_20030906_wpr/33576","newspaper_06267145-n","报章","ZBN",2003,"， 取代 了 传统 的 冲印 作业 方式<br>。 当时 <b>报章</b> 印刷 以 黑白<br>为主 ， 彩色版 较少 。 因此 ，","SG",4
"172","报章/Na/ZBN_CMN_20030906_wpr/44186","newspaper_06267145-n","报章","ZBN",2003,"拥有 十 家 分店 的 金字招牌 。 从<br>宝兴金庄 的 <b>报章</b> 广告 ，<br>就 可 看出 首饰业 这些 年 来 在","SG",4
"173","报章/Na/ZBN_CMN_20030906_wpr/57808","newspaper_06267145-n","报章","ZBN",2003,"将 于 本 星期日 刊登 在 美 国 各<br>主要 <b>报章</b> 上 。 这 只是<br>中情局 为了 改进 该 局 的","SG",3
"174","报章/Na/ZBN_CMN_20030906_wpr/59388","newspaper_06267145-n","报章","ZBN",2003,"－－ 在 网络 资讯 快速 发 达 的 时代<br>， <b>报章</b> 副刊 不得不 时常<br>求新 求变 ！ 目标 显然 锁定 年轻人","SG",4
"175","报章/Na/ZBN_CMN_20030906_wpr/78522","newspaper_06267145-n","报章","ZBN",2003,"一 份 自我 期许 很 高 的 新加坡 主要<br>华文 <b>报章</b> ， 多 年 前<br>就 已经 深觉 有 必要 派出","SG",3
"176","报章/Na/ZBN_CMN_20030906_wpr/93705","newspaper_06267145-n","报章","ZBN",2003,"集团 作 适度 的 澄清 。 这 种 公司<br>与 <b>报章</b> 的 互动 ， 使得<br>公司 遇到 任何 事情 ， 都","SG",4
"177","报章/Na/ZBN_CMN_20030908_wpr/52644","newspaper_06267145-n","报章","ZBN",2003,"来 的 诗歌 创作 。 他 把 那些 没有<br>在 <b>报章</b> 上 发表 的 诗<br>， 也 拿出来 与 广大 读者","SG",3
"178","报章/Na/ZBN_CMN_20030908_wpr/55243","newspaper_06267145-n","报章","ZBN",2003,"新达城 宴客厅 ， 为 这 份 历史 悠久<br>的 华文 <b>报章</b> 送上 了 祝福<br>。 即将 于 下 周二 庆祝 80","SG",3
"179","报章/Na/ZBN_CMN_20030909_wpr/36203","newspaper_06267145-n","报章","ZBN",2003,"是 企业 削减 支出 以及 持股 损失 减少<br>。 该 <b>报章</b> 对 1628<br>家 日本 上市公司 所 做 的 调查 显示","SG",4
"180","报章/Na/ZBN_CMN_20030912_wpr/5411","newspaper_06267145-n","报章","ZBN",2003,"的 鸡肉 粥 及 照片 ， 睹物思人 。<br>在 接受 <b>报章</b> 访问 时 ，<br>死者 的 母 亲王 女士 （ 自雇","SG",4
"181","报章/Na/ZBN_CMN_20030916_wpr/19746","newspaper_06267145-n","报章","ZBN",2003,"， 相信 是 凶手 杀人 的 凶器 。 根据<br>当地 <b>报章</b> 引述 警方 发言人<br>说 ， 警方 正在 调查 ， 两","SG",4
"182","报章/Na/ZBN_CMN_20030917_wpr/76944","newspaper_06267145-n","报章","ZBN",2003,"名 不 愿 透露 姓名 的 前 室友 告诉<br>当地 <b>报章</b> 记者 ， 他 上<br>星期六 最后 一 次 见到 两","SG",4
"183","报章/Na/ZBN_CMN_20030918_wpr/61977","newspaper_06267145-n","报章","ZBN",2003,"。 伍思凯 的 言论 一 出 ， 中国 各<br>大 <b>报章</b> 连日 来 都 以<br>大字 标题 报道 伍思凯 点名 指","SG",4
"184","报章/Na/ZBN_CMN_20030922_wpr/246","newspaper_06267145-n","报章","ZBN",2003,"是 中国 女郎 最 主要 的 工作 。 据<br>马国 <b>报章</b> 《 光明日报 》<br>探悉 ， 已 有 不少 男人 包下","SG",4
"185","报章/Na/ZBN_CMN_20030922_wpr/38659","newspaper_06267145-n","报章","ZBN",2003,"， 他们 回国 后 将 被 警方 问话 。<br>英 <b>报章</b> ： 萨达姆 与 美军<br>秘密 谈判 （ 伦敦 法新电 ）","SG",4
"186","报章/Na/ZBN_CMN_20030922_wpr/53847","newspaper_06267145-n","报章","ZBN",2003,"后港 巴刹 与 食物 中心 翻新 后 落成<br>。 从 <b>报章</b> 和 电视 上<br>看见 这 个 公厕 ， 果然 与","SG",4
"187","报章/Na/ZBN_CMN_20030923_wpr/23636","newspaper_06267145-n","报章","ZBN",2003,"写信 要求 他 不要 出席 有关 颁奖礼<br>。 他 告诉 <b>报章</b> ： “<br>他们 问 我 ， 能不能 和 我 私下","SG",4
"188","报章/Na/ZBN_CMN_20030924_wpr/56051","newspaper_06267145-n","报章","ZBN",2003,"披上 战袍 ， 从 人力部 、 私人 职业<br>介绍所 、 <b>报章</b> 的 征 聘<br>广告 找 机会 ， 将近 两 个","SG",4
"189","报章/Na/ZBN_CMN_20030924_wpr/75010","newspaper_06267145-n","报章","ZBN",2003,"的 广告 空间 有待 发 掘 目前 ， 电视<br>和 <b>报章</b> 仍然 是 中国 广告商<br>的 最爱 ， 然而 杂志 的","SG",4
"190","报章/Na/ZBN_CMN_20030925_wpr/62831","newspaper_06267145-n","报章","ZBN",2003,"， 图 左 ） 与 子女 反目 。 据 英国<br><b>报章</b> “ DailyStar<br>” 报道 ， 查理士 的 遗嘱 订 明","SG",2
"191","报章/Na/ZBN_CMN_20030926_wpr/31783","newspaper_06267145-n","报章","ZBN",2003,". 好友 老师 要 离开 我 舍不 我 常常<br>在 <b>报章</b> 上 看见 许多 悲欢离合<br>的 事件 ， 觉得 自己 很","SG",4
"192","报章/Na/ZBN_CMN_20030927_wpr/41300","newspaper_06267145-n","报章","ZBN",2003,"韵致 ， 看来 格外 亲切 ， 如 遇 故人<br>。 <b>报章</b> 标题 说 ： “<br>早年 非常 简陋 ， 现在 也","SG",4
"193","报纸/Na/CNA_CMN_20001002_wpr/114114","newspaper_06267145-n","报纸","CNA",2000,", e 网打尽 。 身处 资讯 爆炸 的<br>时代 , <b>报纸</b> 、 杂志 及<br>电视 早已 不再 能 完全 满足 民众","TW",4
"194","报纸/Na/CNA_CMN_20001002_wpr/133575","newspaper_06267145-n","报纸","CNA",2000,"宪法 规定 的 首 次 国会 大选 。 891002<br>俄罗斯 <b>报纸</b> 对 中国 大陆<br>国庆 评论 文章 两极化 ( 中央社 记者","TW",4
"195","报纸/Na/CNA_CMN_20001002_wpr/133603","newspaper_06267145-n","报纸","CNA",2000,"二 日 专电 ) 俄罗斯 两 家 最 有<br>影响力 <b>报纸</b> 「 真理报 」<br>与 「 消息报 」 在 中国 大","TW",4
